358344.94459953 6669961.1300428
360014.80460841 6668559.2600363
362236.08656426 6668475.1600445
364449.17658494 6668169.7700446
365588.47257664 6668908.1300442
366988.72454647 6669191.480049
368384.74056019 6669364.0400434
369495.10254795 6669324.3600477
370109.46855319 6670974.4900489
371385.81754695 6670929.4700526
373655.49548955 6672299.4800528
374562.12351074 6672825.6100496
376810.68148168 6673640.9200546
379239.20451213 6674897.4300566
381167.31249717 6676171.7000567
380128.43448036 6678323.1600556
377765.72550421 6678958.6900543
372894.84348973 6682357.2600474
371163.92149954 6683532.6000469
369888.30354693 6685026.9400469
370756.98652296 6686110.6900486
371716.06754413 6686634.130041
373216.77049059 6685244.0600507
374181.93851902 6687551.3000493
376163.06750109 6687260.5000533
377739.04351195 6686427.0700478
378217.26247243 6684181.9600488
379190.42446559 6685152.6800522
379558.83846093 6687926.8200545
378252.46346384 6690199.3700496
382598.98846885 6689610.7500553
386760.47342932 6690147.5800516
387481.51543177 6690236.6600566
393388.12343579 6691953.2500598
398124.56537811 6693488.9600671
401500.66336538 6693841.6100612
404217.29934355 6694326.1200652
407433.78136032 6697139.7300628
410317.86432874 6702304.0600685
411733.88732171 6703940.5700653
414077.72431522 6705332.6200737
419184.39026583 6707443.2300765
420617.54228631 6707634.3100723
421790.34925369 6708500.0300728
426501.90924834 6707844.1300804
430944.5852417 6707422.3400743
437230.94121611 6705525.3800818
444265.95018996 6705410.1900831
448471.07617009 6703454.2200876
454668.38517336 6702034.7000865
458356.77515931 6702213.2000836
463343.49514605 6700265.8000919
469382.72609454 6698427.6900866
477909.89705522 6697029.2100962
482039.23303254 6696560.9200861
489582.99101337 6695083.5600887
490197.69505487 6698200.3600971
486140.48702302 6702891.3900935
484985.99404451 6703007.3700939
483005.61206024 6702904.7400867
479329.03608144 6704371.7700907
475703.64705446 6704839.8100887
473618.9040859 6705411.3000869
471035.79108543 6705431.0600851
470052.97007354 6706218.720091
467315.65113085 6707356.2400849
463553.53710018 6710176.8000892
459958.12515268 6712665.3500795
457485.9301448 6712359.4700867
453316.960176 6712410.9800817
449599.30915797 6713352.1100865
446936.71319277 6715061.1800863
442945.83519486 6715790.490084
438525.74321763 6716977.1500757
434274.79720895 6718277.6000792
429796.97823391 6719030.530077
426228.74826828 6718656.2400673
424045.33125743 6719035.8600704
423290.60824857 6719608.9100725
420050.62629549 6719233.7600736
416314.92330108 6716421.8000642
411718.11633165 6712297.4600701
411205.20630875 6711530.0900644
411037.84731948 6711422.7900698
408633.24432134 6709700.0600624
406784.22435812 6708298.7600675
404803.37732656 6706121.84007
403150.12037361 6703937.1600617
402130.24838581 6702850.2900626
401345.02136824 6702314.4400597
399627.28534956 6701915.9000644
397365.19740395 6701756.4000638
393898.83842099 6701856.2400569
390305.65442235 6701406.0200596
386415.96946042 6702073.5000499
381903.28147568 6701705.0000493
379600.90645825 6700322.5000502
375732.90650557 6699677.5000505
372970.06252239 6701152.0000429
369562.53154586 6700691.0000371
367444.34455237 6698202.5000383
365997.09251918 6695089.0000407
364174.75357782 6693596.0000373
363156.89258088 6692965.3100384
360954.44158741 6690261.850034
357525.3036049 6683147.9300347
353697.99359928 6674714.6700368
354823.16763344 6670879.3100388
